"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"20080809_NIH_EWY_POS_088801"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_088801.CDF"	"20080809_NIH_EWY_POS_088801.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_088901"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_088901.CDF"	"20080809_NIH_EWY_POS_088901.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_089001"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_089001.CDF"	"20080809_NIH_EWY_POS_089001.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_089101"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_089101.CDF"	"20080809_NIH_EWY_POS_089101.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_089201"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_089201.CDF"	"20080809_NIH_EWY_POS_089201.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_089401"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_089401.CDF"	"20080809_NIH_EWY_POS_089401.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_089501"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_089501.CDF"	"20080809_NIH_EWY_POS_089501.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_089601"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_089601.CDF"	"20080809_NIH_EWY_POS_089601.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_089701"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_089701.CDF"	"20080809_NIH_EWY_POS_089701.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_089801"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_089801.CDF"	"20080809_NIH_EWY_POS_089801.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_089901"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_089901.CDF"	"20080809_NIH_EWY_POS_089901.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_090001"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_090001.CDF"	"20080809_NIH_EWY_POS_090001.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_090801"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_090801.CDF"	"20080809_NIH_EWY_POS_090801.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_090901"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_090901.CDF"	"20080809_NIH_EWY_POS_090901.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_091001"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_091001.CDF"	"20080809_NIH_EWY_POS_091001.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_091101"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_091101.CDF"	"20080809_NIH_EWY_POS_091101.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_091201"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_091201.CDF"	"20080809_NIH_EWY_POS_091201.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_091301"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_091301.CDF"	"20080809_NIH_EWY_POS_091301.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_091401"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_091401.CDF"	"20080809_NIH_EWY_POS_091401.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_091501"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_091501.CDF"	"20080809_NIH_EWY_POS_091501.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_091601"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_091601.CDF"	"20080809_NIH_EWY_POS_091601.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_091701"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_091701.CDF"	"20080809_NIH_EWY_POS_091701.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_091801"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_091801.CDF"	"20080809_NIH_EWY_POS_091801.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_091901"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_091901.CDF"	"20080809_NIH_EWY_POS_091901.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_092001"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_092001.CDF"	"20080809_NIH_EWY_POS_092001.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_092201"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_092201.CDF"	"20080809_NIH_EWY_POS_092201.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_092301"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_092301.CDF"	"20080809_NIH_EWY_POS_092301.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_092401"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_092401.CDF"	"20080809_NIH_EWY_POS_092401.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_092501"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_092501.CDF"	"20080809_NIH_EWY_POS_092501.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_092601"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_092601.CDF"	"20080809_NIH_EWY_POS_092601.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_092701"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_092701.CDF"	"20080809_NIH_EWY_POS_092701.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_092801"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_092801.CDF"	"20080809_NIH_EWY_POS_092801.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_092901"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_092901.CDF"	"20080809_NIH_EWY_POS_092901.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_093001"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_093001.CDF"	"20080809_NIH_EWY_POS_093001.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_093101"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_093101.CDF"	"20080809_NIH_EWY_POS_093101.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_093201"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_093201.CDF"	"20080809_NIH_EWY_POS_093201.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_093301"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_093301.CDF"	"20080809_NIH_EWY_POS_093301.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_093601"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_093601.CDF"	"20080809_NIH_EWY_POS_093601.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_093701"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_093701.CDF"	"20080809_NIH_EWY_POS_093701.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_093801"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_093801.CDF"	"20080809_NIH_EWY_POS_093801.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_093901"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_093901.CDF"	"20080809_NIH_EWY_POS_093901.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_094001"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_094001.CDF"	"20080809_NIH_EWY_POS_094001.CDF"	"Data transformation"	""	""	""	""	""
"20080809_NIH_EWY_POS_094101"	"Extraction"	"N/A"	"none"	""	"Chromatography"	"ACQUITY UPLC"	"MS"	"1001761"	"ACQUITY UPLC BEH C18 Column, 130Å, 1.7 µm, 2.1 mm X 50 mm, 3/pkg"	"reversed-phase"	""	""	""	""	""	"positive"	"50 to 850 m/z"	"UPLC-ESI-QTOFMS"	""	""	"electrospray ionization"	"MS"	"1000073"	"Waters Q-TOF Premier"	""	""	"C:BIGRUNPOS_1_NetCDFs20080809_NIH_EWY_POS_094101.CDF"	"20080809_NIH_EWY_POS_094101.CDF"	"Data transformation"	""	""	""	""	""
